timestamp,source,log_message,target_label,complexity
2025-06-16 14:15,ModernHR,"nova.compute.claims [req-72b4858f-049e-49e1-b31e-b562c5018eaf 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: 63a0d960-70b6-44c6-b606-491478a5cadf] Total vcpu: 16 VCPU, used: 0.00 VCPU",Resource Usage,bert
7/10/2025 5:36,BillingSystem,Error occurred due to incorrect input in module X,Error,bert
2025-12-25 12:09,ThirdPartyAPI,"nova.metadata.wsgi.server [req-3af3383b-9776-4b43-8cdf-c4983651f4bd - - - - -] 10.11.21.138,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" RCODE  200 len: 124 time: 0.2357898",HTTP Status,bert
2025-11-25 20:32,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-75353906-801d-43f3-a38b-1c1fbab380a1 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2760520",HTTP Status,bert
2025-12-27 16:20,BillingSystem,"nova.metadata.wsgi.server [-] 10.11.21.126,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" Return code: 200 len: 967 time: 0.0012150",HTTP Status,bert
2025-07-26 12:35,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-4892d245-063a-4b1a-b6b6-9fb90b09c63d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2466712",HTTP Status,bert
11/10/2025 9:39,ModernHR,Backup started at 2025-09-08 22:36:53.,System Notification,regex
2025-01-07 3:15,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-f7783f57-038a-4d59-af27-9c554d8fd072 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2585540",HTTP Status,bert
6/8/2025 14:44,ModernHR,Unauthorised access attempt from 192.168.170.203 detected,Security Alert,bert
2025-06-03 21:50,BillingSystem,"nova.osapi_compute.wsgi.server [req-b3dbbd16-100c-4a9e-a7cd-e2911d09417d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2583311",HTTP Status,bert
11/1/2025 21:38,ModernCRM,User 8048 account experienced multiple failed logins,Security Alert,bert
1/30/2025 1:10,ThirdPartyAPI,"Unidentified activity on server 47, possible security issue",Security Alert,bert
2025-12-06 20:27,AnalyticsEngine,"nova.compute.resource_tracker [req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -] Total usable vcpus: 16, total allocated vcpus: 0",Resource Usage,bert
2025-03-15 3:03,ModernHR,"nova.compute.claims [req-d38f479d-9bb9-4276-9688-52607e8fd350 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: 95960536-049b-41f6-9049-05fc479b6a7c] Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU",Resource Usage,bert
3/9/2025 21:16,ModernHR,Email service faced a delivery obstacle,Error,bert
9/8/2025 1:45,ThirdPartyAPI,System updated to version 5.8.4.,System Notification,regex
2025-08-19 23:28,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-dd5eea8f-ecd9-481e-aa07-ada6bea727cc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2614441",HTTP Status,bert
2025-11-26 7:09,BillingSystem,"nova.osapi_compute.wsgi.server [req-f1f8bad1-1773-49bb-a7b5-782106415c71 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.4522619",HTTP Status,bert
1/3/2025 13:04,ThirdPartyAPI,System updated to version 4.5.9.,System Notification,regex
3/7/2025 5:44,BillingSystem,System reboot initiated by user User724.,System Notification,regex
2025-02-27 16:42,ModernCRM,"nova.osapi_compute.wsgi.server [req-97fcea79-42f7-4241-9b9e-63fe193c1929 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""POST /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers HTTP/1.1"" HTTP status code -  202 len: 733 time: 0.5442920",HTTP Status,bert
5/17/2025 10:06,ModernCRM,Service health check failure occurred due to an invalid or expired SSL certificate.,Error,bert
6/25/2025 19:34,BillingSystem,File data_7822.csv uploaded successfully by user User919.,System Notification,regex
5/6/2025 17:37,ThirdPartyAPI,Server 11 went down unexpectedly while data was being synced,Error,bert
7/18/2025 9:13,ModernCRM,Kernel problem caused system to crash during boot,Critical Error,bert
12/1/2025 18:17,ThirdPartyAPI,User User882 logged out.,User Action,regex
9/22/2025 17:28,ThirdPartyAPI,User 1587 experienced multiple login rejections,Security Alert,bert
2025-04-02 5:46,ModernHR,"nova.osapi_compute.wsgi.server [req-45d4275d-2214-4159-b61e-168da60fc29d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2567871",HTTP Status,bert
2025-09-03 8:00,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-dd237280-5bc8-41cb-a035-26c8e64d49fc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1916 time: 0.2717581",HTTP Status,bert
3/8/2025 21:04,BillingSystem,"Server 37 has been flagged for suspicious activity, security review",Security Alert,bert
2025-05-20 2:10,ModernHR,"nova.osapi_compute.wsgi.server [req-ab2e766f-eee9-4e84-8171-8ba713a28f9f f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -] 10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 404 len: 296 time: 0.0927291",HTTP Status,bert
2025-09-25 13:56,ModernCRM,"nova.osapi_compute.wsgi.server [req-9118475d-6e72-48fa-9dee-e6b7d957dcd6 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""POST /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers HTTP/1.1"" Return code: 202 len: 733 time: 0.4532349",HTTP Status,bert
2025-07-05 17:06,BillingSystem,"nova.metadata.wsgi.server [req-e78e9555-b566-46e4-8753-94827f0c2910 - - - - -] 10.11.21.123,10.11.10.1 ""GET /openstack/2012-08-10/meta_data.json HTTP/1.1"" Return code: 200 len: 264 time: 0.2205780",HTTP Status,bert
2025-08-05 15:04,ModernHR,"nova.osapi_compute.wsgi.server [req-9f55f8ef-5f3f-4087-9a62-af37a1d6ba75 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1893 time: 0.2563009",HTTP Status,bert
7/13/2025 23:30,BillingSystem,"Server 22 is under potential security threat, review necessary",Security Alert,bert
8/28/2025 2:09,ThirdPartyAPI,Disk cleanup completed successfully.,System Notification,regex
2025-06-28 10:31,ModernCRM,"nova.osapi_compute.wsgi.server [req-2d69546b-af37-4bab-b9b9-be2a92f487a2 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1874 time: 0.1977990",HTTP Status,bert
6/28/2025 6:47,ThirdPartyAPI,Backup completed successfully.,System Notification,regex
2025-12-10 11:53,AnalyticsEngine,"nova.compute.claims [req-97fcea79-42f7-4241-9b9e-63fe193c1929 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: b562ef10-ba2d-48ae-bf4a-18666cba4a51] disk limit not specified, defaulting to unlimited",Resource Usage,bert
4/14/2025 10:12,ModernHR,Login failure occurred on blocked account Account6763,Security Alert,bert
6/27/2025 6:06,ThirdPartyAPI,File data_9262.csv uploaded successfully by user User977.,System Notification,regex
2025-04-21 23:32,ModernCRM,"nova.osapi_compute.wsgi.server [req-f1971a67-cc91-4a21-af01-43fcb2b23f5f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2641511",HTTP Status,bert
3/26/2025 8:10,ModernCRM,Service outage due to email transmission error,Critical Error,bert
1/27/2025 22:19,ThirdPartyAPI,Backup started at 2025-05-13 09:01:52.,System Notification,regex
2025-08-04 11:55,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-065efef6-3934-40b5-91b3-03db9f152a8e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1893 time: 0.2734950",HTTP Status,bert
11/14/2025 11:41,ModernHR,Multiple bad login attempts detected on user 4184 account,Security Alert,bert
6/13/2025 1:23,ModernCRM,Server 24 went down unexpectedly while data was being synced,Error,bert
2025-12-22 1:38,BillingSystem,"nova.compute.claims [req-caeb3818-dab6-4e8d-9ea6-aceb23905ebc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: 78dc1847-8848-49cc-933e-9239b12c9dcf] vcpu limit not specified, defaulting to unlimited",Resource Usage,bert
8/26/2025 10:04,ThirdPartyAPI,Backup ended at 2025-05-15 10:56:20.,System Notification,regex
2025-09-29 13:54,ModernHR,"nova.osapi_compute.wsgi.server [req-410230db-16e7-4909-9ce4-8147d7bb053f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.4367440",HTTP Status,bert
2025-12-02 14:22,BillingSystem,"nova.osapi_compute.wsgi.server [req-3fdad801-640b-40e9-8554-508a00a681ad 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1893 time: 0.2723150",HTTP Status,bert
11/18/2025 12:57,ModernCRM,User 3098 escalated privileges to admin level,Security Alert,bert
3/29/2025 22:15,ModernHR,API security breach attempt identified for user 5443,Security Alert,bert
8/30/2025 6:39,ModernCRM,Configuration corruption is affecting the system,Critical Error,bert
2025-02-18 0:16,ModernCRM,"nova.compute.claims [req-98474cd9-61e1-4afe-bd52-676a577b058f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: 70c1714b-c11b-4c88-b300-239afe1f5ff8] Total disk: 15 GB, used: 0.00 GB",Resource Usage,bert
6/10/2025 19:38,AnalyticsEngine,User User536 logged in.,User Action,regex
2025-09-13 15:04,ThirdPartyAPI,"nova.metadata.wsgi.server [req-259797db-8cb1-4b12-b243-5269bdd6dc13 - - - - -] 10.11.21.133,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/ HTTP/1.1"" status: 200 len: 124 time: 0.2289269",HTTP Status,bert
2025-11-28 18:03,BillingSystem,"nova.compute.claims [req-6f9ecdfe-481c-4535-9bdc-45d86085d739 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: c62f4f25-982c-4ea2-b5e4-93000edfcfbf] vcpu limit not specified, defaulting to unlimited",Resource Usage,bert
6/26/2025 21:38,ModernCRM,Secured account Account2365 had unsuccessful login attempt,Security Alert,bert
2/21/2025 9:44,ModernHR,System updated to version 1.0.7.,System Notification,regex
1/4/2025 1:34,ModernCRM,Backup completed successfully.,System Notification,regex
2/13/2025 19:35,AnalyticsEngine,Server 17 underwent an unplanned restart during data download,Error,bert
5/1/2025 4:21,ThirdPartyAPI,System reboot initiated by user User876.,System Notification,regex
2025-02-02 16:45,ModernHR,"nova.osapi_compute.wsgi.server [req-395ef8c3-1b43-49ab-97ea-cbac197fb624 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2584429",HTTP Status,bert
3/8/2025 1:58,ModernCRM,Configuration problem has been found system-wide,Critical Error,bert
10/26/2025 23:44,ModernCRM,Backup ended at 2025-09-19 08:52:02.,System Notification,regex
4/5/2025 10:28,ModernCRM,System updated to version 2.7.8.,System Notification,regex
2025-03-12 4:04,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-ccffca62-8a09-4c29-b42e-d7500c235d6d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2796071",HTTP Status,bert
2025-09-04 0:56,BillingSystem,"nova.osapi_compute.wsgi.server [req-6f9ecdfe-481c-4535-9bdc-45d86085d739 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""POST /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers HTTP/1.1"" RCODE  202 len: 733 time: 0.4923580",HTTP Status,bert
7/4/2025 22:42,AnalyticsEngine,Server 8 experienced an unplanned restart during data replication,Error,bert
12/13/2025 20:04,ThirdPartyAPI,Disk cleanup completed successfully.,System Notification,regex
2025-02-09 17:56,ModernCRM,"nova.osapi_compute.wsgi.server [req-5289331a-b4c1-48d6-b35f-9edfcacccef0 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2714450",HTTP Status,bert
2025-05-16 5:14,ModernCRM,"nova.osapi_compute.wsgi.server [req-de162460-0015-4ef5-ad34-36cdaf269be6 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2570632",HTTP Status,bert
2025-03-21 14:03,ModernCRM,"nova.osapi_compute.wsgi.server [req-1239a305-a3f9-4451-8fd8-fc1da207fd05 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1759 time: 0.2832491",HTTP Status,bert
2025-08-07 5:49,ThirdPartyAPI,"nova.compute.claims [req-01d570b0-78a7-4719-b7a3-429fd7dc5a3f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c] Total vcpu: 16 VCPU, used: 0.00 VCPU",Resource Usage,bert
10/27/2025 1:47,ModernCRM,Unanticipated server 15 restart happened during data exchange,Error,bert
2025-10-08 19:22,BillingSystem,"nova.osapi_compute.wsgi.server [req-86058deb-b5e1-4cc2-96b2-4b1f0ca81306 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2519629",HTTP Status,bert
2025-12-23 5:24,ModernCRM,"nova.metadata.wsgi.server [-] 10.11.21.136,10.11.10.1 ""GET /latest/meta-data/ HTTP/1.1"" HTTP status code -  200 len: 328 time: 0.0023859",HTTP Status,bert
6/27/2025 8:47,ModernCRM,System updated to version 2.0.5.,System Notification,regex
2025-08-16 8:28,ModernHR,"nova.osapi_compute.wsgi.server [req-74354c38-3eb0-4bde-a63d-5a53b008030c f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -] 10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" RCODE  200 len: 380 time: 0.0921431",HTTP Status,bert
11/14/2025 21:26,ThirdPartyAPI,Account Account3262 login was unsuccessful due to restrictions,Security Alert,bert
2025-01-11 19:55,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-405a1c42-ae3c-45ec-abaf-eac55b56f73e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2570741",HTTP Status,bert
2025-07-17 2:22,ModernHR,"nova.metadata.wsgi.server [req-1f64aad7-bba8-415a-8664-7c6d747c60e4 - - - - -] 10.11.21.125,10.11.10.1 ""GET /openstack/2013-10-17 HTTP/1.1"" Return code: 200 len: 157 time: 0.2119691",HTTP Status,bert
9/5/2025 6:39,ThirdPartyAPI,Disk cleanup completed successfully.,System Notification,regex
2025-09-22 23:34,BillingSystem,"nova.osapi_compute.wsgi.server [req-7504342b-b277-44f1-a711-06a0ebacca4e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2528281",HTTP Status,bert
12/29/2025 4:25,AnalyticsEngine,"Warning: unusual patterns detected on server 25, security check advised",Security Alert,bert
2025-06-15 11:55,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-31a940b9-3604-4c3f-8aec-386824bc1e9d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2664509",HTTP Status,bert
2025-11-27 2:12,AnalyticsEngine,"nova.metadata.wsgi.server [req-240372b7-bd9c-4cdd-977c-d2dc10bf8526 - - - - -] 10.11.21.123,10.11.10.1 ""GET /latest/meta-data/placement/ HTTP/1.1"" Status code -  200 len: 134 time: 0.3841610",HTTP Status,bert
2025-11-08 14:46,ModernCRM,"nova.metadata.wsgi.server [req-82d56826-e751-467c-b922-97a8f782f84f - - - - -] 10.11.21.130,10.11.10.1 ""GET /openstack/2012-08-10/meta_data.json HTTP/1.1"" HTTP status code -  200 len: 264 time: 0.2336938",HTTP Status,bert
8/19/2025 12:08,AnalyticsEngine,Multiple disk errors in RAID system detected and reported,Critical Error,bert
4/2/2025 8:31,AnalyticsEngine,Potential security breach detected on server 27,Security Alert,bert
2025-11-07 19:51,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-410ed8a3-3cb0-47ca-920a-653be17f284e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1893 time: 0.2555740",HTTP Status,bert
3/18/2025 13:17,ModernHR,Possible malware activity from 192.168.33.104 detected,Security Alert,bert
2025-08-30 19:35,ModernCRM,"nova.osapi_compute.wsgi.server [req-bb798c56-02c1-4910-afe1-cf37fdf05e3b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1575 time: 0.1902869",HTTP Status,bert
2025-03-18 18:50,ModernHR,"nova.metadata.wsgi.server [req-2c3352c8-820a-4166-ab18-cdc88a711208 - - - - -] 10.11.21.132,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" Status code -  200 len: 124 time: 0.2239330",HTTP Status,bert
2025-07-31 9:49,BillingSystem,"nova.metadata.wsgi.server [req-a910b888-17ef-40b7-9311-a75a73d748d1 - - - - -] 10.11.21.136,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.2159710",HTTP Status,bert
4/3/2025 13:13,ModernHR,Disk cleanup completed successfully.,System Notification,regex
5/2/2025 14:29,ThirdPartyAPI,Backup ended at 2025-05-06 11:23:16.,System Notification,regex
4/28/2025 4:04,AnalyticsEngine,IP 192.168.183.14 identified as potential attack source,Security Alert,bert
6/4/2025 13:16,ModernHR,An invalid SSL certificate prevented the service health check from passing.,Error,bert
3/31/2025 4:11,ModernHR,Potential vulnerability exploit detected from 192.168.152.25,Security Alert,bert
2025-03-08 6:23,ThirdPartyAPI,"nova.metadata.wsgi.server [req-ba29717b-249a-4b80-bceb-f95959dedc24 - - - - -] 10.11.21.141,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/ HTTP/1.1"" HTTP status code -  200 len: 124 time: 0.2311139",HTTP Status,bert
2025-01-07 9:13,ThirdPartyAPI,"nova.compute.resource_tracker [req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -] Total usable vcpus: 16, total allocated vcpus: 1",Resource Usage,bert
2025-12-05 15:51,ModernCRM,"nova.osapi_compute.wsgi.server [req-4bdf00b0-3bbc-44fa-bd84-de85ec43c8a2 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1916 time: 0.2769570",HTTP Status,bert
3/13/2025 9:44,BillingSystem,Replication error occurred for shard 10,Error,bert
10/1/2025 1:31,ModernCRM,Backup completed successfully.,System Notification,regex
2025-09-18 2:18,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-2c9c783f-3c7a-4844-87b1-e207a38c74ab 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2527661",HTTP Status,bert
2025-08-13 7:29,ModernHR,"nova.osapi_compute.wsgi.server [req-96c3ec98-21a0-4af2-84a8-d4989512413e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1916 time: 0.2677610",HTTP Status,bert
1/11/2025 5:32,ModernHR,User 3844 account experienced multiple failed logins,Security Alert,bert
2025-08-03 3:07,ThirdPartyAPI,"nova.metadata.wsgi.server [req-b6d4a270-accb-4c3a-8179-9611e52e1768 - - - - -] 10.11.21.124,10.11.10.1 ""GET /openstack/2013-10-17 HTTP/1.1"" RCODE  200 len: 157 time: 0.2249990",HTTP Status,bert
